Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
45541.0,-1.51924353075082,2.30849245367643,-1.50359931953802,2.06410058377601,-1.00084505842829,-1.01689703316417,-2.05973051990126,-0.275166374590629,-1.56220609694371,-2.75579692797163,3.43824825990431,-3.52152936013651,-0.918761288376486,-4.45210024854037,0.499313753853031,-2.90790343439971,-5.24864639527919,-0.936814652613817,1.16012029433585,0.175018552247898,1.30787143187069,0.102825644139183,-0.0177462832428156,0.149695925673219,-0.0966024680642115,-0.369114567720136,-0.0192440931269227,-0.20831909164279,1.0,1
50565.0,-0.35792254735227,0.932609439068179,1.82333699997419,0.912637436255563,0.612366346325105,-0.152363692216934,1.09617292902995,-0.495455240578716,-0.46226830652411,0.270923605733345,-0.0262026335117172,-0.204722744786867,0.101408143725483,-0.0944255973101061,1.57302545752973,-0.922627279271131,0.019305790097626,-0.38335330808946,0.437242833454873,0.171751390544066,0.062501207582913,0.564574587115405,-0.319069562936656,0.100639590541933,0.016606780894436,-0.247843253482177,-0.324462483492106,-0.322160375472278,10.36,0
124873.0,1.7321397906113,-1.31055889843762,-1.12236581951203,-1.96663565152076,-0.797488773312017,-0.727710544432194,-0.315497212478936,-0.208411471456479,2.40715418835194,-1.39658037651527,-0.439449166701143,1.36948201786985,1.21105612463444,-0.104271071569821,1.81868557055134,-0.638147285003924,-0.445144185430874,0.392126091238786,0.636846333088162,0.268016003253219,0.354699993671325,0.924583136975583,-0.0691450403257822,0.672347095294067,0.0238153580082386,-0.790256992153411,0.0481233664745246,0.002786930453612,189.61,0
72279.0,0.730664858758625,-1.97351658689175,0.932588544840488,-0.307015012724243,-1.74894495005525,0.790771827190707,-1.1242661790491,0.245239016240572,0.143856263314534,0.342928806480301,0.214176510397151,0.568495657980065,0.743084150972958,-1.0817920076208,-1.48248688604915,1.19441914435295,0.176588058142107,-0.547599067936068,1.27030762378055,0.743901182072385,0.37263434774119,0.633769297405335,-0.452656174639202,-0.252974126162974,0.405428533618797,-0.0820788180971776,0.0174086082576598,0.0659967229896563,315.38,0
61337.0,-1.55623461986499,1.35105952235979,-0.511999814526706,-0.114751204475666,2.23894361634964,3.64563457789946,-0.0673050760594172,0.87080172620677,-0.263896073652361,0.888865400651839,-0.172477004710771,-0.217190718636966,0.0872687758249852,0.253183457751755,1.56529310568388,0.0809932909978414,-0.631585759897273,0.341335354077483,1.17174328854052,-0.0094757587774431,-0.169000400523431,-0.616303875550413,0.164255544443874,0.956110789734652,-0.268450805244776,-0.615711612471221,-0.788170676083642,-0.0366230790958342,16.49,0
34684.0,-2.43923696855219,2.59145816263611,-2.84012564998452,1.28624391005241,-1.7770161908324,-1.4361387710222,-2.20605624197635,-2.28272485775905,-0.292885036315821,-3.71744992918956,3.90739912775712,-7.22000368560677,-1.21173934568755,-9.6576265944335,0.927517899548728,-4.73866234284944,-9.27663556929158,-3.08196108095709,0.17774563450317,0.513529864634298,1.77446009213068,-0.771389807551225,0.0657267026225069,0.103915744896627,-0.0575779255552146,0.24265246086543,-0.268649222026483,-0.743712586038479,125.3,1
84160.0,1.28923252719238,-0.649052413855787,0.589794695716181,-0.410291406629573,-1.0928560175173,-0.525956882055138,-0.592837720591526,-0.0581217831171656,-0.478491161120573,0.435901522859913,-0.0725225814603786,-0.116285830090264,0.0143245122141845,-0.423953536885592,-0.263341742020836,0.189565008627413,1.07472160510248,-2.32597300356583,0.451447851413999,0.0467420482811573,0.0401088268435551,0.198769695812362,0.0191642526462044,0.442084068658049,0.435583761929914,-0.237464594773876,0.0273084078820173,0.0167681847092117,29.7,0
148028.0,-1.05383960928927,4.36280068444382,-6.02353363697249,5.30453432323767,1.48073829836025,-2.19382145195429,-1.53081679187472,0.62685742392939,-4.03702140926181,-6.28542447506796,3.53614548208968,-7.95962843222551,-1.67342852339751,-12.4579989307142,-0.213884790193602,-1.42413127138773,-3.24368593233723,0.0599561084626287,-1.80233249695937,0.531574093184742,0.397954323754442,-0.945401782696661,-0.376137523247608,-0.220480420438516,0.264002964525927,0.0489347748109877,0.847219840332403,0.531931799394904,0.0,1
59708.0,-0.821725317690402,1.33512771584526,1.37290805025116,0.570663901643156,-0.223896255350816,-0.330823807338136,0.178498813711054,0.514881674114803,-0.855610529280997,-0.818590196429099,-0.206953888822941,-0.462576018701681,-0.723887868404962,0.217806477990133,1.8188025154804,-0.143868376672378,0.916260561302389,-0.292899766924762,0.639172700078944,-0.0661148919293603,-0.170911228298731,-0.649828706095889,-0.0635919481204244,0.0168594803738484,-0.0832117251235005,0.310242789187824,-0.0701712487958497,0.0215518771416598,1.98,0
126225.0,1.89075990966044,-0.294803822550765,-0.364834498676441,0.451558534807005,-0.499272521197857,-0.551459816720837,-0.274517416203894,-0.13018900165458,0.966283244806482,-0.224874436141626,-0.247141268995712,1.33355622881938,1.39999137748394,-0.237355426859638,0.506023510276522,0.0233566930442813,-0.495060681490808,-0.51648364833255,-0.185687443590736,-0.0352272128909355,-0.166474474394532,-0.412657872252705,0.419060393413335,1.13300297376612,-0.437934905006411,-0.731148143827121,0.026555379390606,-0.0102992566047259,50.75,0
121064.0,-1.21276563795062,0.189560685912054,-0.377412346053577,-0.379931967363045,0.53802257610843,-1.31355150572424,0.213296874807561,0.535096080851041,0.12917615549865,-1.45601027965997,0.768452226029375,0.196885534433613,-1.53471293697778,-0.79445859212507,-1.08504240074273,0.37617263351475,1.01823758480032,0.82567799984268,0.121977779698747,0.172877264634669,-0.0825805658236126,-0.546705012877359,-0.0186587833714999,-0.0814516175865974,0.21022231288351,-0.092778391353717,0.0938514646844422,-0.131359121468759,57.1,0
93888.0,-10.0406314557065,6.1391827154247,-12.9729718943545,7.74055544506762,-8.68470452840193,-3.83742916671056,-11.9077019040753,5.83327300056002,-5.73105424359056,-12.4389449056023,6.98988561330738,-16.218610393127,0.25330336584704,-8.72864506518152,-0.147529091109699,-14.1298545174931,-20.6850275533272,-8.48444905730181,4.85125513655685,-0.0822752254211996,2.82343143164188,1.15300501339169,-0.567342849673059,0.843011621641402,0.549937644887907,0.113891875585392,-0.30737499959267,0.0616306406149363,1.0,1
26556.0,-19.1798264145873,11.8179219897853,-21.9191735807843,6.0862356342864,-14.7088447898427,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.99986076978115,-8.9286556608751,5.8492930661792,-8.26164983722413,0.153829148314596,-8.82935922766409,0.0088788388257268,-7.0709530089254,-13.6297209427085,-4.9588298158479,1.27209136353211,1.572949614923,1.74680154191934,-1.35314876613352,-0.762965072731218,0.117027851903743,1.29799375563032,-0.224825057048525,1.62105238966989,0.4846144027264,99.99,1
8528.0,0.447395553302475,2.48195386638743,-5.66081393141405,4.4559228120932,-2.4437797540431,-2.18504026247234,-4.71614294470093,1.24980325173147,-0.718326066573691,-5.3903302556601,6.45418752494833,-8.48534657377678,0.635281408794591,-7.01990155916612,0.53981407134798,-4.6498642988132,-6.2883575087823,-1.33931232244731,2.26298478762517,0.549612970886705,0.756052550277073,0.140167768675,0.665411100673545,0.131463791724986,-1.90821741154788,0.334807598686864,0.748534284767756,0.175413794422896,1.0,1
69864.0,1.0816868385877,-0.259135272162908,1.33975278046165,1.5932907701686,-0.837891622206607,0.784475624465895,-0.754200359125575,0.365949554840081,1.15316806955522,-0.217110814659497,0.0594630781624515,1.53841424732034,-0.0642491093737907,-0.748311005631773,-2.52196437818818,-0.448460651982906,0.0489303622581055,-0.0750231146050541,0.812712590692119,-0.129948656900078,-0.270741791454354,-0.349085203794545,-0.0597580480530441,0.0335010920775946,0.538601378175271,-0.422740826095892,0.0833939208113768,0.0223839633984934,15.0,0
84204.0,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,512.25,1
139951.0,-2.92194437582996,-0.228062380877632,-5.87728864550113,2.20188352154659,-1.93543987294876,0.631140872429647,-1.24510634194653,1.51134802001741,-1.89998665663916,-6.42823083022309,4.22915426403483,-5.29231414644205,-0.888086758827616,-7.67225031168781,0.547571031984509,-4.30705980241373,-5.70117436362661,-1.7728029372439,-0.193132205838334,2.23073487215795,1.4416222749673,0.895527948704547,1.38551112812,-2.02802422921896,0.50913097167708,0.172642921018111,0.726781012281488,0.234513922496959,723.21,1
74216.0,-1.72785558124332,2.28112728414404,-0.405401224870621,-0.16563895339947,-0.510397822195876,-0.57376204659538,-0.303588075017523,1.23809196547182,-0.578557086706819,-0.594719571730211,-1.33543084493267,0.531831629062789,1.29005028549701,0.15498712883433,0.788314094162827,0.954789865149917,0.0952894375335316,0.158855196099497,0.193549338783544,0.11482686085148,-0.255417988510816,-0.876340439000987,0.0404716771414204,-0.624588753108582,0.171593972368484,0.146247231270158,0.0934205055130408,0.0183752864419318,14.98,0
76513.0,1.20031900479529,0.110331641611401,0.592147557126309,0.566140143717618,-0.636312046032593,-0.815010993925513,-0.121534003600115,0.0002277620651895,-0.0366858257915789,0.139688112771727,1.44930267783588,0.450783270774701,-1.07375901538728,0.70081135727801,0.45574006100278,0.49923474469115,-0.526943894802759,0.0421774385694944,0.101853628547328,-0.168255653126853,-0.206345748373609,-0.698676129397552,0.16373002342453,0.495668230467662,0.116822758127302,0.0686205162240823,-0.0410693682875499,0.0083454591188704,2.69,0
3819.0,-0.231958965267323,0.831748570528773,0.156819791890481,0.337590018113585,2.67456530787181,3.96649116924713,0.289884017482394,0.663476239223699,1.00567073336239,-0.17411077966179,0.413809772185756,-2.72707557839508,1.39353312191365,1.36423253855003,-0.54951328124038,-0.708373797641766,0.481480794070424,0.47073769695378,1.2510736391622,0.347865735264861,-0.309786507369345,-0.312104094793846,-0.207836940020466,0.95157665553182,0.0971504484470119,-0.305148289306242,0.219753072353222,-0.0277123720545358,26.38,0
122254.0,-1.03080680249924,-0.276429694669294,1.0470515249355,-3.2180231474471,-0.492099348868598,-0.0500544440214324,-0.535738347642024,0.364230826816745,-1.64300299465547,0.739258546744077,-2.19643645255781,-2.32054659521679,-1.24661087520747,-0.375203199569329,-0.369189414666546,0.0574102416870103,0.103831590407512,0.567777507297055,-0.490418002716201,-0.373621887336806,-0.275455733002649,-0.360560346031171,-0.267534243262487,0.0072127455791645,0.72767101595747,-0.139050832530547,-0.140501429290026,-0.196465396016519,2.3,0
8878.0,-2.6618021745564,5.8563932148043,-7.65361621324071,6.37974188053221,-0.0607121191362683,-3.13154973153662,-3.10356974550479,1.77849156945338,-3.83115371623455,-7.19160424618226,7.10298858788516,-9.92869994299538,-0.0674983775194601,-10.924186865147,-1.69791397714032,-2.37942098527078,-2.77511389701838,0.273798971252603,-1.38218756352589,0.399096860264863,0.734774950378595,-0.43590118187623,-0.384765904180568,-0.286015663843443,1.00793382365812,0.413195532462339,0.28028415690056,0.303936550639395,1.0,1
88737.0,1.91782653091941,0.951966571156228,-2.05920551344214,3.83399771227534,1.66819219140891,0.769825697337707,0.23246305671161,0.107940567202011,-1.14364568858013,0.541699242973355,0.301977229683697,0.257697090947377,0.709147651977866,-2.420715975085,-1.99774018079568,1.50669615001484,0.799832475247662,1.16276426158317,-1.15062735713932,-0.115922317627863,0.0152553539964535,0.239994342022941,-0.111915984520572,-0.380575889863537,0.370994788995014,0.189116547062326,-0.0058232806791896,-0.0121050906997506,9.21,1
62909.0,1.58210073987126,-1.19767766848277,-1.1474165961909,-2.50429732307251,0.984771817919677,3.2340345591725,-1.49219618145839,0.747692272062732,-1.9844875776055,1.50153562172476,-0.242807330268215,-1.02715225075825,0.498296493743138,-0.176644241913566,0.749327151888366,-0.077728882962753,0.0062051172974092,0.396657093045769,0.128686511743858,-0.208869751442795,-0.269320764933634,-0.522610489931649,0.001929819220473,0.981586296128377,0.549879390876014,-0.190892582381334,0.0332774887110531,0.0137032478393145,10.0,0
78199.0,-1.32519692083308,1.484808379407,-0.862070453784225,-1.24682867140196,2.31447121505507,3.72791908845427,-0.745028943369189,-1.36367625501108,-0.420623142400067,-0.0579767854954903,-0.389531823067008,-0.0680706594555938,-0.119174083427066,0.551047987665807,0.790388244476611,0.375925015913859,-0.608139977139967,0.350847149980054,0.291895475853731,-0.508505401454942,2.36368904534667,-0.68719807634525,0.21547672804492,0.993133732258521,-0.159522108088624,0.281440611753421,-0.20314487882141,-0.127081595245903,1.5,0
57007.0,-1.27124419171437,2.46267526851135,-2.85139500331783,2.3244800653478,-1.37224488981369,-0.948195686538643,-3.06523436172054,1.16692694787211,-2.26877058844813,-4.88114292689057,2.25514748870463,-4.68638689759229,0.652374668512965,-6.17428834800643,0.594379608016446,-4.84969238709652,-6.53652073527011,-3.11909388163881,1.71549441975915,0.560478075726644,0.652941051330455,0.0819309763507574,-0.221347831198339,-0.523582159233306,0.224228161862968,0.756334522703558,0.632800477330469,0.250187092757197,0.01,1
110399.0,1.78939503302761,-0.411135139547313,-0.345076990509205,1.39008648180286,-0.408663681932752,0.0864365112478173,-0.629788589038574,0.0622173036464618,2.09869829057069,0.0133000473266532,1.13028414205939,-2.23170776493142,0.817709580979295,1.81360884308838,-0.512379418770244,0.821228100135944,-0.423688056186487,1.4024369062309,-0.517147838354482,-0.157721089241099,0.134361415390901,0.523259479233802,0.0161695509054625,-0.59104223643753,-0.141758928871126,-0.595988713489642,0.0037823027247066,-0.03861313907388,90.0,0
143101.0,1.98364252939182,-0.284717241590799,-1.24125267497255,0.553320936929305,-0.186037418103215,-0.920533794045283,-0.0121799927693454,-0.178790208342849,0.711906139142933,0.19278928049762,-0.725821410177951,-0.484763501144995,-1.45793944829462,0.617844962018386,0.598768963391648,-0.126305008982176,-0.190555773247882,-0.142266366020806,-0.496813039060723,-0.248348899528299,0.309328525665107,0.909010559068853,0.0629646954274807,1.12392928978493,0.0809024666790188,0.528830187511057,-0.0758611282772027,-0.0542328135054918,32.4,0
155535.0,0.711155481810016,2.61710490740972,-4.72236322125,5.84296995871769,-0.600179298610849,-1.64631317703679,-2.78519836554505,0.540367735499417,-3.04402909749745,-3.92650993997042,2.75783745850663,-5.43735368941346,0.546878907367748,-8.39657296658687,-0.810715738936796,-3.01429397773507,-6.64248226272335,-2.58402822440731,-0.820354414754465,0.46103194379752,0.360500881641394,-0.865525509838014,0.139978107568553,-0.336237870703344,0.128449337645535,-0.155645815012462,0.799459945626899,0.392170236404553,3.9,1
78609.0,1.1105418614781,0.0594581111998125,0.569605219231033,0.684789061386046,-0.511964355019522,-0.698610722817358,0.0359838382045565,-0.0887192927478683,0.0416364646544596,-0.125039649436579,0.266867810582674,0.46643692087446,0.0622047614431408,0.333544433630791,1.28546278376274,-0.0706154679542282,-0.014117431292794,-1.06646798315436,-0.612968174738199,-0.0593983405619693,-0.184275567178993,-0.607699091204363,0.170501981523143,0.392158292320431,0.0789644853551091,0.100049432718279,-0.0215073100682781,0.0260473379774465,44.99,0
82641.0,-0.970162729121233,0.871443917662902,-0.64354192048373,-1.04483625415924,-1.74524258358595,0.594484436079569,-3.04984758653421,-8.1078235107439,-1.52767673710344,-1.30079827793964,-1.37881695085099,-0.0681160211959611,-1.93299033259023,1.51063517163961,-0.690286700624931,-0.918742500994416,0.471438743994049,0.812230219589798,-1.76395386896196,1.14067930958057,-4.21904933251961,0.436865333192317,0.0706383301460442,0.37946800949737,-0.0008272683348621,0.878322899636777,0.0995184234623064,0.301916910651497,166.06,0
165612.0,-1.70475404476317,1.61216984774438,0.648944459807626,2.79446141088434,1.10782412136691,-0.307282345565224,0.895165434254059,0.195135006196473,-1.73994400157905,0.892913241975247,-1.58459015354935,-0.128714950220352,0.477798002076028,0.128340994846961,-1.58287156254668,0.678287151497792,-0.690151985681999,-0.709925107134771,-1.28994422954539,-0.408520550406391,-0.176987696510559,-0.448415462075177,0.0641830021940325,-0.15950780666147,-0.0998289835412363,-0.365355500803573,-0.880076871639666,-0.356078417982698,0.0,0
68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
148086.0,2.02900442643161,-0.481947991068223,-1.33123751246732,0.392851115682015,-0.0755995013880273,-0.270964668581693,-0.224365397299881,-0.126785741762775,-1.10796971148752,1.27750861827663,0.736306255996472,0.611515305500071,0.366312475356381,0.525226969150343,-0.245618644342675,-1.3845839584427,-0.578887869009266,1.76620526782313,-1.16881095607978,-0.559537750791904,-0.0278618954930769,0.381134304610474,0.0747682039294919,0.672838082415217,0.169604199095999,-0.479337341217088,0.0168843370046522,-0.0436037274165467,40.98,0
65656.0,-3.02947716140876,2.18708514755424,-0.154125356005236,-1.386938459645,-1.43645468592018,-1.1188913582138,-0.592507155550408,1.27542702342604,0.299628308458188,0.569953540294101,1.26800544563222,1.74203278211789,0.96503320029616,0.472381961823827,-0.292914786731381,1.01755101492072,-0.482332998848386,-0.038111194535255,-0.697517345884969,0.240797595185155,-0.0639618930299011,-0.181976724281234,0.22892875519478,0.586969113971297,0.0380770070724781,0.698499273964518,0.124950658392686,0.102525198861987,7.3,0
40742.0,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,0.562322111872781,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.784223284478966,-10.7163393018774,0.656516978131348,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412337,2.66129069804724,-0.508619933518595,-0.401656629278738,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1
53197.0,-0.883435297069254,1.05902141117743,0.841695220435567,-0.891125469545029,0.131019345095604,-0.142711957840063,0.262134049279939,0.586122923487337,-0.345182188506655,-0.709354148100546,0.0308585178282966,0.604841716417001,-0.150018554187638,0.38018129523785,-0.958590115563072,0.568385004322914,-0.679720290608233,0.247969665035011,0.389692557271285,-0.0646507760003869,-0.157565917221677,-0.448931176374504,-0.15492692273982,-0.508372599922914,-0.113182427460063,0.331513250697392,0.170601245065916,0.0987836150437482,1.0,0
53179.0,1.21688361016632,-0.0768127683310542,0.228751607395679,0.290904565721081,-0.111514883788923,0.190886545116522,-0.290863059083879,0.086805361797591,0.102779965951677,0.0868787397811155,0.320829989397343,0.562398678574517,0.375071133824802,0.223408310340005,0.535022886762301,0.948751726614027,-1.15505529091318,0.747494799075846,0.404252824452343,0.0264062998411092,0.0043117483340869,-0.0480414670308795,-0.188969623634999,-0.803449547322956,0.454435367586943,0.398204690218216,-0.0265460098676628,0.0037080333680995,36.95,0
128388.0,-1.68602628684542,1.81232669727919,-1.13039688151261,3.18044685749959,0.848752974953483,-0.456695093979267,0.693334545600933,0.469292908135797,-2.09427265095293,1.47587040328607,0.048761849576651,0.0496308792896718,-0.862260059748953,1.22518306782411,-2.04995130989384,0.425073803152082,-0.336084461031741,-0.0555567300726453,-0.819675191553766,-0.90566917293867,0.34900271238612,0.83499067388328,0.272854479028721,0.0031907973422648,-0.216825676269715,0.0499043082240052,-0.950369345182303,0.072844266445343,11.78,0
167.0,-0.827464822569393,1.2485696780494,1.02382611273013,0.618081105427849,0.19109373181254,-0.208733095170559,0.964715393312821,-0.139165792435669,-0.625848230775846,0.427322432532782,1.02871964949309,0.423747719452092,-0.24231472918071,0.424507636573025,0.368675207076469,-0.0128393392786197,-0.585486705167062,0.157830764477803,1.14965140277669,-0.0906580063700112,-0.355189839597651,-0.947556834699434,0.135053863943154,-0.0741046310543641,-0.73200555569596,-0.943677905664651,-0.649288686329365,-0.368764973806823,44.2,0
93904.0,-11.3206331107815,7.1919501426236,-13.1790825454686,9.09955188204157,-10.094748875094,-2.44011507020033,-14.1843372950953,4.45250293397358,-6.24196000276902,-12.618162687238,6.05731930477932,-15.7176066468772,0.117817409556609,-8.65374335706751,-2.50255377627617,-11.2313644545234,-21.5851521412337,-9.09089206099764,1.17118873250237,-0.180934725269677,1.08223532776525,-0.350562500439559,0.483043945803059,0.661132920850802,-0.396521511995203,-0.413315388408682,-0.997547797965388,-0.235035882545031,37.93,1
91075.0,-1.85506070184998,1.55496360697718,-1.40580882850107,0.669327345741316,-0.280229520106465,1.17865246733203,-3.45997906611492,-2.81515495312599,1.24222876512242,-4.15635447965382,2.20944075185923,-5.12231410931103,0.66129710617156,-3.10393771952109,-2.41086973192388,-2.42501563217886,-3.96062268909989,-0.125017788038036,0.60039728842723,0.536916458029193,-0.0953083066630984,0.94662891847112,-0.297402959067305,-0.368343891207103,0.198731156287359,-0.0785905919566464,0.366709355889324,0.0737667168278096,38.76,1
155662.0,-1.92861326665902,4.60150558710842,-7.12405297794577,5.71608803673092,1.0265785454506,-3.18907306708797,-2.26189690158112,1.18509635557546,-4.4419416151592,-6.64615382952148,3.8278680907164,-6.51864882248249,0.25113654845891,-12.4567059527055,-0.649166482109423,-1.28314500024635,-2.71855972503703,-0.0854660890712058,-2.09738547120766,0.328795983029392,0.602290585417557,-0.541287465014078,-0.354639278954951,-0.701492058320209,-0.0309729820836431,0.03406987758686,0.57339303199888,0.294686316081238,0.77,1
34521.0,1.08123377540659,0.416413936043849,0.862918740651629,2.52086280678918,-0.0050205000585141,0.563341022808024,-0.123372251574041,0.223121852791809,-0.673597550149872,0.644549730341658,1.1205051770709,1.23777331256672,0.342362114422749,0.0383719793321978,-1.19450308848281,0.0854063439558358,-0.219143226460215,-0.694259215394403,-0.655269928208246,-0.16524877677618,-0.159387123973102,-0.305154013019185,0.0536197364326817,0.0117614442207135,0.375145782072105,-0.106298753298543,0.0210082653765087,0.0105592082435436,1.52,1
